X,Y,OBJECTID,StopID,EasyGo,Street,CrossStreet,Easting,Northing,Longitude,Latitude,Municipality,CreateDate,EditDate,Status,GlobalID
531922.789,4806792.5519,6085,13641,7001,Snyder's Rd E,Notre Dame Dr,531922.869,4806792.762,-80.605695,43.413341,Wilmot,2016/04/18 13:51:29+00,2019/01/08 14:40:51+00,Active,{27A3DC3A-1DAB-45EF-8857-6BF93CA78A50}
535353.975,4825769.0287,6086,12843,3812,Arthur St S,Southfield Dr,535353.97496087,4825769.02867037,-80.56208299,43.58405003,Woolwich,2014/04/04 18:40:35+00,2019/01/08 14:38:21+00,Active,{A1A519A4-D450-4C6A-9CDF-FA92351237C6}
544116.9326,4804630.4614,6087,10867,1834,Black Walnut Dr,Biehn Dr,544116.93264441,4804630.46136461,-80.45525696,43.393253,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:26+00,Active,{DE9EB68E-66AC-4681-ABE6-98C415B1BF19}
523671.0374,4802672.3474,6088,13659,7022,Peel St,Boullee St,523671.144,4802672.627,-80.707796,43.376548,Wilmot,2016/04/18 15:49:53+00,2019/01/08 14:40:55+00,Active,{791D313F-12B6-4FBB-BA0A-4FB956A1D81F}
550200.1618,4806999.8139,6089,13051,3936,Cherry Blossom Rd,Saltsman Dr,550200.161813,4806999.81386108,-80.37992952,43.41420403,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:38:44+00,Active,{D73495DF-9A9C-43FB-9A0F-A2119B6893EC}
540739.9213,4808636.306,6090,12159,3100,Greenbrook Dr,Stirling Ave S,540739.92132556,4808636.30598653,-80.49665504,43.42951301,Kitchener,2014/04/04 18:40:35+00,2019/01/08 15:33:09+00,Active,{B93632BE-F689-4C6C-9883-DC248314137A}
540724.7407,4812609.6572,6091,11544,2491,Margaret Ave,Fairfield Ave,540724.74072621,4812609.65722237,-80.49654596,43.46529003,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:43+00,Active,{AC000EFF-AFBC-483E-9548-4F047780ADD4}
538051.3555,4810347.8176,6092,12334,3270,Westwood Dr,Westwood Cres,538051.35554699,4810347.81761328,-80.52975202,43.445065,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:15+00,Active,{32A45868-C823-4453-B999-63DBD2BAD2EA}
540312.5227,4808546.9942,6095,12144,3085,Greenbrook Dr,Forest Hill Dr,540312.52272401,4808546.99416569,-80.50194198,43.42873196,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:36+00,Active,{34A00F25-0A0B-4EC5-AD55-7A4B311E4615}
537657.0201,4812987.3978,6096,13381,6005,Laurier-Waterloo Park Station,ION platform - Southbound,537657.137,4812987.534,-80.534441,43.468853,Waterloo,2015/01/23 13:30:09+00,2019/01/08 15:00:29+00,Active,{59F12798-E996-46FB-B261-698AF44D74D7}
549279.6887,4806284.7846,6098,10601,1573,Gateway Park Dr,Sportsworld Dr,549279.68874154,4806284.7846319,-80.39136301,43.40782704,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:30:28+00,Active,{637542BC-6AF6-477A-B590-1A382ABC0871}
553970.7578,4803506.97,6100,10647,1617,Coronation Blvd,Highland Park,553970.75780741,4803506.97004802,-80.33370296,43.38249298,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:37+00,Active,{8F84D576-6161-4130-9502-A3DCB9251C51}
542869.6168,4811965.1384,6101,10086,1081,Frederick St,Ann St,542869.6168,4811965.13841232,-80.470082,43.45936698,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:28:49+00,Active,{53BB286E-D1A9-42B0-83BC-D34C6F842326}
544433.9606,4812980.3918,6105,11387,2336,Victoria St N,Natchez Rd,544433.96062006,4812980.39176043,-80.45066299,43.46841702,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:09+00,Active,{AE2340E8-5B72-4419-A0B1-D4AE5630F5F9}
535113.4684,4810660.284,6106,11021,1983,Erb St W,Erbsville Crt,535113.46842028,4810660.28401165,-80.56603797,43.44802203,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:57+00,Active,{CFC38805-89B6-4341-9645-6A32B451B0E4}
543090.2343,4805478.3388,6107,10875,1842,Strasburg Rd,Trillium Dr,543090.23432526,4805478.33878162,-80.46786698,43.40094703,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:28+00,Active,{9605ADCE-21CD-47A6-9F55-690688518B29}
543076.8222,4812036.1637,6108,10009,1008,Frederick St,Bruce St,543076.8222,4812036.16367238,-80.4675152,43.4599946,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:28:35+00,Active,{F2C2DED9-4518-4E21-8D02-DEDF56EFFE6F}
542191.5775,4814303.1625,6109,11478,2426,Bridge St E,Bloomingdale Rd,542191.57747635,4814303.16251427,-80.47828196,43.48045703,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:29+00,Active,{1963EB1B-3182-4DBE-B0CC-D45727BE08E7}
544877.5046,4807664.8937,6110,10886,1853,Fairway Rd S,549 Fairway Rd S,544877.50458474,4807664.89371468,-80.44561695,43.42052999,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:30+00,Active,{1C3EE605-A91C-4299-9814-CDBB074E4913}
554552.3949,4807579.3211,6111,12909,1278,Groh Ave,Holiday Inn Dr,554552.39492652,4807579.32113273,-80.32611655,43.41911769,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:38:35+00,Active,{A6B59CD5-DED4-4ECC-939C-F81956066DFE}
552019.6591,4804156.8278,6114,10430,1407,Homuth Ave,Frederick St,552019.6591,4804156.82777136,-80.357727,43.38848203,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:53+00,Active,{9662AE0D-4BD8-4C7E-8DEA-E0E9BDABB5FB}
538306.1934,4813759.6132,6118,13010,3621,University Ave W,King St N,538306.19336496,4813759.61315217,-80.52636303,43.47577201,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:37:40+00,Active,{3B4277E1-C33A-4181-8231-0ADA794FA9CD}
541980.2942,4808619.9193,6119,11966,2908,Ottawa St S,Imperial Dr,541980.29420795,4808619.91932198,-80.48133201,43.42929698,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:02+00,Active,{74EB0E1A-FEB9-4099-8563-53BE09ABC786}
539926.7821,4810359.5552,6120,12636,3566,Victoria St S,Strange St,539926.78212784,4810359.55522412,-80.50657501,43.44507303,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:37:27+00,Active,{9915BF36-EB85-48DE-B90B-838BEB9D2480}
538911.2734,4811445.1243,6121,11744,2689,Belmont Ave W,Union Blvd,538911.2734194,4811445.12425969,-80.51904703,43.45490103,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:34:21+00,Active,{37E1A7DD-604D-48E1-811F-B71924EC0502}
538124.8013,4815526.7934,6123,11558,2505,King St N,Manulife ,538124.80128214,4815526.79344773,-80.52848204,43.491693,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:33:46+00,Active,{87050203-C05C-4DF1-9116-AB7715CDD2AB}
546143.7641,4809003.4469,6125,13548,3481,Fairway Rd N,Thaler Ave,546143.831,4809003.622,-80.429861,43.432507,Kitchener,2015/07/15 16:20:48+00,2019/01/08 14:40:33+00,Active,{DE02AF5C-F600-4FC9-9012-43B3CA114479}
539843.73,4816079.8409,6126,11875,2819,Lexington Rd,Lee Ave,539843.72998409,4816079.84087652,-80.50718303,43.49658299,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:34:45+00,Active,{04254294-5F56-41B0-AB57-E23A496C1FAA}
540329.2535,4809633.603,6127,12359,3295,Queens Blvd,Patricia Ave,540329.25354209,4809633.6029896,-80.50165501,43.43851495,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:21+00,Active,{E5896246-FCFB-4754-9F06-5AA8227F7484}
546338.0415,4804389.8903,6128,10860,1827,Old Carriage Dr,Homer Watson Blvd,546338.04150984,4804389.89033215,-80.42785304,43.39095297,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:25+00,Active,{527ED86A-EFEC-4186-8FBB-564DCC91A086}
535336.7741,4815228.0443,6129,10196,1190,Highpoint Ave,Rolling Hills Dr,535336.7741,4815228.04425726,-80.56298203,43.48914004,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:29:11+00,Active,{3560A0F7-9ED2-4342-B170-43BDB09FDF4B}
537107.8992,4813405.0949,6131,10128,1123,Ring Rd,University of Waterloo - Davis Centre,537107.8992,4813405.345,-80.541207,43.472643,Waterloo,2014/04/04 18:40:35+00,2025/04/29 13:46:37+00,Active,{2C360BF2-810E-4185-9955-8C8754C6096F}
535329.8641,4814958.3492,6132,10195,1189,Highpoint Ave,Dogwood Lane,535329.8641,4814958.34915292,-80.56308499,43.48671201,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:29:11+00,Active,{360C1D4E-D1EB-4AD2-A193-98FF54C649AC}
552937.5535,4804391.41,6133,10471,1444,Bishop St N,Duke St,552937.5535,4804391.41002282,-80.34637202,43.39052998,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:00+00,Active,{B7B4F0E3-DC6F-49BB-ADFA-3228C68A7D0E}
541728.664,4810984.0781,6135,11460,2408,Weber St E,Scott St,541728.66402341,4810984.0781043,-80.48426,43.450598,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:24+00,Active,{03694D6A-38EF-4A58-B029-03FD278AA594}
539307.1729,4812080.5749,6136,12348,3284,Union St E,Herbert St,539307.17289575,4812080.57491554,-80.51410797,43.46060197,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:36:19+00,Active,{9C6CDE54-4F16-480C-962D-FA106107BEC9}
543190.075,4809798.1695,6138,10913,1880,King St E,Rockway Centre,543190.075008,4809798.16949257,-80.46629252,43.4398372,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:36+00,Active,{AB396876-5ED8-4914-A3D2-09CFE85CCBF4}
555703.7457,4809343.2521,6139,10322,1308,Guelph Ave,Sheffield St,555703.7457,4809343.25208969,-80.31171503,43.43491502,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:33+00,Active,{B1B5B73F-65DB-4727-9DB3-38E976C4E491}
554395.3239,4806296.7007,6140,13407,6019,Hespeler Rd,Pinebush Station,554395.324,4806296.701,-80.328184,43.407581,Cambridge,2015/01/26 13:24:19+00,2019/01/08 14:40:04+00,Active,{4E1B4226-3370-4FA5-A7FE-33993D5A4803}
540377.6566,4817417.4386,6142,10962,1928,Eastbridge Blvd,Bluenose Park,540377.6566481,4817417.43861237,-80.50047998,43.508598,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:47+00,Active,{4AC404DC-21A8-4C06-BF05-C060B692C39B}
534241.8449,4812418.5935,6143,13202,4013,Columbia St W,Cavendish Dr,534251.845,4812418.593,-80.5767,43.463894,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:39:26+00,Active,{A7EB5197-23E7-4277-9B78-0B1CCA7F89D9}
556078.7502,4800709.2295,6144,11353,2304,Main St,Spruce St,556078.75018079,4800709.22952002,-80.307967,43.35714797,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:33:03+00,Active,{22751042-49FB-42D5-A8EE-A747C9335431}
542433.9888,4806621.996,6145,12096,3037,Old Country Dr,Strasburg Rd,542433.98880696,4806621.9959935,-80.47588203,43.41128202,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:26+00,Active,{01A046E0-873B-4076-B938-553C1CD1DBDE}
546052.1705,4802622.7092,6147,13898,3993,Thomas Slee Dr,Path to Cranbrook St,546052.1705,4802622.7092,-80.43153129,43.37505881,Kitchener,2018/07/11 10:31:59+00,2019/01/08 14:41:45+00,Active,{C3472338-CAD2-4CA1-B1BD-61C10BD6EDC5}
542254.7654,4814375.7477,6148,11490,2438,Bloomingdale Rd N,Horning Dr,542254.76538119,4814375.74773976,-80.47749501,43.48110701,Kitchener,2014/04/04 18:40:35+00,2019/01/18 11:56:03+00,Active,{C95EE1DD-657B-4079-AE03-8497FAE29A85}
523943.5063,4802337.7349,6151,13662,7025,Peel St,Hwy 7/8,523943.5063,4802337.7349,-80.70444824,43.37352368,Wilmot,2016/04/18 15:59:33+00,2019/02/11 14:00:06+00,Active,{01E155DA-0CC1-4499-AE14-F9C3C98B25B4}
537579.4129,4814063.7113,6152,11576,2523,Columbia St W,Albert St,537579.41289455,4814063.71125388,-80.53532803,43.47854698,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:33:49+00,Active,{9C22692A-957C-4F10-9CFA-1D6918FE8C3D}
554273.8641,4804817.2841,6153,12894,3850,Bishop St N,Industrial Rd,554273.8641,4804817.2841,-80.32983124,43.39426901,Cambridge,2014/04/04 18:40:35+00,2025/08/19 09:48:54+00,Active,{25D7614E-EA97-4CC3-B348-42F360F884EB}
555165.5064,4802933.4268,6154,10490,1462,Hespeler Rd,Jaffray St,555165.5064,4802933.42679109,-80.31901198,43.377242,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:04+00,Active,{9C0AA4CC-01E2-4158-A485-0841524436DF}
554884.5572,4806482.3002,6156,13101,3967,Pinebush Rd,Conestoga Blvd,554884.55721363,4806482.30016976,-80.32212383,43.40921608,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:39:07+00,Active,{75516222-208E-49BE-8515-B6C9BDC67B7C}
538950.8055,4817452.1505,6158,13208,4038,Bridge St W,Chesapeake Dr,538951.074,4817452.268,-80.518125,43.508987,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:39:27+00,Active,{DBAA759F-7C1F-4439-89B2-583A611555FB}
557986.3356,4802177.4807,6159,10528,1500,Dobbie Dr,Orion Pl,557986.3356,4802177.48066174,-80.28427305,43.37022298,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:13+00,Active,{063D8FD9-4502-446B-B240-B7B6DAECD0D0}
543179.8172,4806349.1815,6160,10896,1863,Bleams Rd,Century Hill Dr,543179.8171777,4806349.1815241,-80.46669197,43.408783,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:33+00,Active,{BC605966-AC11-4382-B906-704872255027}
546060.3215,4804448.5184,6163,10862,1829,Old Carriage Dr,119 Old Carriage Dr,546060.32147395,4804448.51839858,-80.43127702,43.39149796,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:25+00,Active,{B21C80E8-5796-4D2B-BDED-0963A306C9BF}
540097.9823,4807559.6151,6164,11956,2898,Ottawa St S,Pindale Dr,540097.98234711,4807559.61514383,-80.50466501,43.41985303,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:00+00,Active,{50FA46D2-F309-4D60-9B71-F8B3C5C456C5}
540348.992,4807521.2649,6165,12253,3192,Westmount Rd E,Ottawa St S,540349.15076437,4807524.12236828,-80.50156503,43.41951997,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:58+00,Active,{8B6E61EE-66B0-4A93-8120-893B0721A65F}
538821.6906,4808624.3284,6166,12408,3344,Queens Blvd,Bonfair Crt,538821.69056697,4808624.32842452,-80.52035495,43.42950702,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:32+00,Active,{E13E3911-122B-4963-984B-D1D899C30AC5}
537773.4623,4809238.6434,6167,12190,3130,Victoria St S,Stoke Dr,537773.46234837,4809238.64338249,-80.53326296,43.43509196,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:46+00,Active,{37447F01-7956-4E37-9F9E-521AABA46EB5}
537658.9751,4814569.0683,6168,10178,1173,Hazel St,Smallwood Dr,537658.9751,4814569.0683,-80.53430933,43.48309324,Waterloo,2014/04/04 18:40:35+00,2019/02/11 13:57:01+00,Active,{0DA0AECB-6862-4E2D-AA7F-22562FAB844A}
539029.683,4814121.0656,6171,11888,2832,University Ave E,Marsland Dr,539029.683,4814121.0656,-80.51739186,43.47898913,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:34:47+00,Active,{259A017F-8FAB-44B9-A31E-005E11A964F7}
536911.5867,4808146.9397,6172,13421,1314,Highland Rd W,Westforest Trail,536912.06,4808146.92,-80.54398,43.425305,Kitchener,2015/02/06 09:54:39+00,2019/01/08 14:40:07+00,Active,{5F2AD226-4310-4366-85F4-B451503BC9C8}
554787.2448,4800163.1407,6176,12903,3861,Cedar St,St Andrews St,554787.24481792,4800163.14067482,-80.32395815,43.35232637,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:38:33+00,Active,{2D710D56-656A-467E-A50C-0161DDBA8DDB}
535727.3105,4810012.3061,6177,13240,4066,Westvale Dr,Bridgewater Cres,535727.31,4810011.975,-80.558494,43.442156,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:39:34+00,Active,{A917A513-8CF7-47AD-90EC-78796172A498}
554701.3973,4808039.1475,6181,10264,1254,Queen St W,Sheppard Ave,554701.3973,4808039.1475364,-80.32423001,43.42324702,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:24+00,Active,{470796C5-45CB-4CFD-9789-E5ABCF20559E}
544596.1234,4804241.4505,6182,10743,1711,Bechtel Dr,Wheatfield Cres,544596.12339399,4804241.45054664,-80.44937203,43.38972199,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:30:59+00,Active,{8536705E-02FE-420E-A49A-81F05FD47843}
555541.0634,4808782.9161,6184,10244,1236,Queen St W,Harvey St,555541.0634,4808782.91614445,-80.31378202,43.42988197,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:29:20+00,Active,{B8F9779A-28BE-4B24-BC3A-873E9A2D3851}
535143.3549,4810694.4384,6185,12710,3687,Erb St W,Erbsville Crt,535143.444,4810694.958,-80.565665,43.448333,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:37:54+00,Active,{5BFEDEB8-FDAF-4435-89D1-E53F0ADF97C4}
539409.714,4815684.8091,6187,12970,3900,Lexington Rd,Davenport Rd,539409.71396459,4815684.80906934,-80.51257968,43.49304914,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:38:49+00,Active,{32A61FE1-F472-4195-9ED6-08258ED70860}
537188.9639,4807255.3071,6188,12395,3331,Driftwood Dr,Rolling Meadows Dr,537188.96392129,4807255.30708486,-80.54061999,43.417263,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:36:28+00,Active,{2F74FFE3-82A7-489F-A4E6-F3FDBAB4650B}
541713.3597,4813259.8649,6189,11474,2422,Lancaster St W,Union St,541713.3597364,4813259.86487449,-80.484275,43.47109003,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:27+00,Active,{2961782A-675F-44F5-909F-1F0CEB73EAD5}
536385.3322,4810774.7507,6192,11030,1992,Fischer-Hallman Rd S,Thorndale Dr,536385.33218204,4810774.75071228,-80.55031203,43.44899197,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:59+00,Active,{93B9A3E4-F1E5-4BE9-9A26-38E2EA041FBD}
538146.8555,4813711.0891,6194,12705,3682,Hazel St,University Ave W,538147.114,4813711.194,-80.528333,43.475344,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:37:53+00,Active,{B3559B97-B931-4743-A2A2-DD151C5EBC8B}
556107.7875,4806082.5596,6195,10515,1487,Franklin Blvd,Sheldon Dr,556107.7875,4806082.5596,-80.30705789,43.40552636,Cambridge,2014/04/04 18:40:35+00,2019/03/07 09:35:49+00,Active,{4DA77397-EB95-470A-B39B-7964D4E44444}
555501.2772,4800914.2678,6196,11234,2186,Main St,Water St N,555501.27721304,4800914.26778507,-80.31507197,43.35903701,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:39+00,Active,{1850B5FE-E0B6-49B6-8D49-116C6D445D5C}
541654.1381,4807696.2073,6197,12079,3020,Strasburg Rd,Kingswood Dr,541654.13808267,4807696.20734089,-80.48543197,43.42099804,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:23+00,Active,{E522792F-0D90-430E-9BD9-9E7048DC89DE}
540737.9518,4805628.5567,6199,13862,3505,Fischer-Hallman Rd,Bleams Rd,540737.9518,4805628.5567,-80.49690364,43.40243109,Kitchener,2018/07/11 09:53:22+00,2019/01/08 14:41:39+00,Active,{37790C21-6647-4A89-8921-39598B402230}
539492.6467,4810180.0718,6200,11818,2762,Belmont Ave W,Victoria St S,539492.6466715,4810180.07175747,-80.51195296,43.44347998,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:34:35+00,Active,{BBBFA1EA-056C-4A7B-B2D7-441A19A24CE5}
537186.3005,4812682.8223,6203,11836,2780,University Ave W,Ring Rd Exit,537186.30051358,4812682.82232983,-80.540283,43.46613304,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:34:39+00,Active,{90E39575-154F-4EA0-9BBE-EB33774D5856}
533093.0517,4812996.5084,6204,13258,4085,Erbsville Rd,Path to Blue Beech Blvd,533093.449,4812996.905,-80.590861,43.469153,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:39:38+00,Active,{F511FDDE-2282-424A-B871-50EC426EF2DC}
542088.8343,4807167.475,6206,12076,3017,Strasburg Rd,Block Line Rd,542088.83425642,4807167.47496283,-80.48010297,43.41621301,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:22+00,Active,{A2BDEFD5-B873-4D7F-86B9-3B08CD1778F9}
546226.4076,4810871.383,6207,13505,2056,Oldfield Dr,Edenbridge Dr,546226.418,4810871.619,-80.428683,43.449321,Kitchener,2015/07/13 16:18:36+00,2019/01/08 14:40:30+00,Active,{E218097A-7C6F-41FD-8DE2-29556E648C96}
537098.5482,4812459.5478,6208,13021,3631,University Ave W,Westmount Rd N,537098.54823858,4812459.54777671,-80.541383,43.46412701,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:37:42+00,Active,{4F4C7843-152D-4962-92B9-5C61CA5FF2C4}
543227.0164,4805552.5137,6212,10819,1786,Trillium Dr,Shoemaker St,543227.01639045,4805552.51368353,-80.46617203,43.40160703,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:15+00,Active,{3261EFD7-5024-4A93-9B89-F02177E9D4C1}
540455.1676,4812183.6639,6213,11549,2496,Weber St W,Guelph St,540455.16758449,4812183.66393208,-80.49991001,43.461469,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:33:44+00,Active,{434F8562-1082-4CCE-B814-818A67614235}
540362.8224,4817424.4572,6216,11076,2038,Eastbridge Blvd,Bluenose Park,540362.82237422,4817424.45718376,-80.50066297,43.508662,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:32:09+00,Active,{9A880BEC-5CF0-411D-A8C2-F9467AB9D403}
542180.187,4804186.8586,6218,13876,3709,Parkvale Dr,Woodbine Ave,542180.187,4804186.8586,-80.47920455,43.38937017,Kitchener,2018/07/11 09:58:52+00,2019/01/08 14:41:42+00,Active,{F68250BA-EDCA-4ED7-A443-13E9AEF8DDA5}
535770.9394,4811821.5488,6221,12962,3465,Fischer-Hallman Rd N,Keats Way,535770.93940546,4811821.54884171,-80.55783645,43.45844706,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:37:01+00,Active,{F19D5C5A-657A-45F2-A463-33FFBF1F9B38}
541968.9204,4805236.4424,6224,10815,1782,Trillium Dr,830 Trillium Dr,541938.91656127,4805248.74551466,-80.48210195,43.39894502,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:14+00,Active,{32E9AB56-B805-4386-96BE-ADAC748288AD}
536772.1591,4811484.8513,6225,11005,1969,Erb St W,Amos Ave,536772.619,4811484.344,-80.545478,43.455362,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:31:55+00,Active,{39E94CD4-EFD7-42A3-9C2F-76E8950951BC}
556873.8969,4801126.4746,6229,11213,2165,Elgin St N,Dundas St N,556873.89694625,4801126.47459099,-80.298112,43.36084499,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:35+00,Active,{06869142-A207-40DE-BF61-66CFDEE329EE}
554864.2199,4804657.2734,6230,13714,99001,Cambridge Centre,Destination Board 1,554863.844,4804657.337,-80.322563,43.392786,Cambridge,2016/09/15 12:07:35+00,2019/01/08 14:41:07+00,Active,{BAC4CAA5-DEA9-4622-B957-A9E5171802FE}
535103.913,4812792.1631,6231,12510,3445,Fischer-Hallman Rd N,Columbia St W,535103.9129567,4812792.16306005,-80.5660188,43.46721815,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:36:57+00,Active,{CED57D34-E982-41B4-9DEE-7B3BF49F4729}
557087.0525,4802330.0136,6233,10566,1538,Franklin Blvd,Clyde Rd,557169.8321,4802306.47440544,-80.29433695,43.37144704,Cambridge,2014/04/04 18:40:35+00,2019/01/18 12:31:13+00,Active,{784CA927-A6DC-4737-A103-16D7CE120515}
540641.9607,4806356.1901,6236,12064,3005,Tillsley Dr,Westmount Rd E,540641.96069533,4806356.19009752,-80.49803494,43.40898798,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:20+00,Active,{310654B1-7643-4CEA-B27A-8F5A4F559DE5}
535595.3493,4810445.5621,6237,13243,4069,Westvale Dr,Edenvalley Cres,535595.68,4810445.562,-80.560093,43.446066,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:39:34+00,Active,{F487DF8D-7A69-4DA8-947B-F3B994ECE5A6}
539448.853,4812310.858,6240,12349,3285,Union St E,Lucan St,539448.85299244,4812310.85804208,-80.51234,43.46266799,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:36:19+00,Active,{D0B01E5F-E2E5-4B6E-A740-E25CB7ECD279}
540794.8386,4809098.8718,6245,12161,3102,Stirling Ave S,Mausser Ave,540794.83864857,4809098.87183258,-80.495942,43.43367499,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:40+00,Active,{CA57C945-A1C1-49BA-A35D-EDB92B4D25A2}
545227.4487,4802995.9127,6246,13903,3997,Robert Ferrie Dr,Forest Creek Dr,545227.4487,4802995.9127,-80.44168036,43.37846931,Kitchener,2018/07/11 10:34:02+00,2019/01/08 14:41:46+00,Active,{77AC9837-62B4-4762-A0FA-66F0E5CFA3F4}
536775.0016,4810200.0221,6248,12324,3260,University Ave W,Fischer-Hallman Rd S,536774.851,4810199.823,-80.545537,43.443796,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:36:13+00,Active,{538E7A43-9542-412E-B289-2CB3E6FB128C}
556244.1618,4802889.5657,6250,11156,2109,Elgin St N,Winter Ave,556244.16181737,4802889.56571889,-80.30570203,43.37676702,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:32:23+00,Active,{AA23F073-3AD0-428E-A3C3-8D71A3D301E0}
545213.8196,4804734.0003,6251,10779,1747,Pioneer Dr,360 Pioneer Dr,545213.8195902,4804734.00028956,-80.44170499,43.39411995,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:31:07+00,Active,{0F9C7835-AA51-49A7-960F-15A03F8B1F39}
552172.3227,4804840.2587,6253,10656,1625,King St E,Lowther St,552172.32267476,4804840.25866098,-80.35577704,43.39462498,Cambridge,2014/04/04 18:40:35+00,2019/01/08 14:30:39+00,Active,{CF06CE32-697E-4EF5-90F1-3562BB797ABC}
538069.6531,4816259.1044,6254,10131,1126,Conestoga Station,Stop 1126,538069.6531,4816259.10438796,-80.52911284,43.49828954,Waterloo,2014/04/04 18:40:35+00,2019/01/08 14:28:57+00,Active,{D02DA460-07DD-49BD-BBC0-4E1AD5A42BF6}
541724.4257,4807744.8374,6256,12080,3021,Kingswood Dr,Lucerne Dr,541724.42565944,4807744.83744237,-80.48456,43.42143199,Kitchener,2014/04/04 18:40:35+00,2019/01/08 14:35:23+00,Active,{D9B8B957-A627-4D96-BD36-376BD483E2EB}
